"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED [FEC61431A75F7E63]";12/12/2017 09:42:00;"Lucky Strike";"Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000153741";4/10/2017 14:37:22;4/10/2017 00:00:00;83.00;7.83;916.00;700.00;22.00;31.00;125.00;93.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED 100'S [63446CD81BB38CA7]";28/7/2020 16:01:00;"Lucky Strike";"Red 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000221533";27/3/2019 07:49:35;27/3/2019 00:00:00;99.00;7.73;1040.00;791.00;27.00;40.00;128.00;84.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED 100'S [EDC349E66DFE1F50]";28/7/2020 16:01:00;"Lucky Strike";"Red 100's";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000285541";27/3/2019 07:49:35;28/7/2020 00:00:00;99.00;7.73;1040.00;791.00;27.00;40.00;128.00;84.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED 25 [0283B659D770E33D]";10/7/2020 10:58:00;"Lucky Strike";"Red 25";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000221534";13/5/2019 13:17:34;13/5/2019 00:00:00;83.00;7.73;881.00;663.00;22.00;34.00;120.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED 25 [835CD5E24D52DFF2]";26/2/2020 11:38:00;"Lucky Strike";"Red 25";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000202374";29/5/2019 13:51:15;29/5/2019 00:00:00;83.00;7.83;898.00;680.00;22.00;23.00;118.00;95.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED 30 [3AD269194CBE09E6]";10/7/2020 10:58:00;"Lucky Strike";"Red 30";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000153736";13/5/2019 13:17:34;13/5/2019 00:00:00;83.00;7.73;881.00;663.00;22.00;34.00;120.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE RED ADDITIVE FREE [2EEEC145D267DBA6]";27/3/2020 15:13:00;"Lucky Strike";"Red Additive Free";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000265487";19/2/2020 12:27:55;19/2/2020 00:00:00;83.00;7.73;859.00;641.00;22.00;29.00;116.00;95.00;10.00;0.90;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE ROUGE [05CAC4774F03FF3B]";14/5/2020 16:16:00;"Lucky Strike";"Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000242730";13/5/2019 09:04:19;13/5/2019 00:00:00;99.00;7.73;1044.00;791.00;27.00;42.00;128.00;84.00;10.00;0.90;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE ROUGE [22462E263B98A83E]";20/5/2020 08:07:00;"Lucky Strike";"Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000242547";5/6/2019 15:48:37;5/6/2019 00:00:00;83.00;7.73;888.00;670.00;22.00;41.00;120.00;75.00;10.00;0.90;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE SWITCH [8E1DAC0F66348CC1]";1/7/2020 15:51:00;"Lucky Strike";"Switch";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000265496";24/2/2020 09:24:30;24/2/2020 00:00:00;83.00;7.73;912.00;653.00;27.00;40.00;135.00;99.00;10.00;0.70;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE TWIST [05A0E5AFD96CC951]";20/11/2017 13:25:00;"Lucky Strike";"Twist";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000154765";20/11/2017 13:25:37;20/11/2017 00:00:00;83.00;7.83;931.00;631.00;27.00;35.00;124.00;89.00;8.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE TWIST [A034C0E7D57FEB41]";20/11/2017 13:25:00;"Lucky Strike";"Twist";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000142435";20/11/2017 13:25:37;20/11/2017 00:00:00;83.00;7.83;931.00;631.00;27.00;35.00;124.00;89.00;8.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE TWIST [E511F24E04BF2DE3]";20/11/2017 13:25:00;"Lucky Strike";"Twist";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000154117";20/11/2017 13:25:37;20/11/2017 00:00:00;83.00;7.83;931.00;631.00;27.00;35.00;124.00;89.00;8.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [0A5BC241C2B3385C]";13/7/2020 16:29:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000217800";13/3/2019 16:01:21;13/3/2019 00:00:00;83.00;7.73;889.00;590.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [111C5BE3CD3E9A55]";13/7/2020 17:21:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000242733";2/5/2019 16:30:03;2/5/2019 00:00:00;83.00;7.73;890.00;595.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [16FD60F91F261FE1]";4/10/2017 14:38:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000146170";4/10/2017 14:37:48;4/10/2017 00:00:00;83.00;7.83;908.00;605.00;27.00;19.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [1960F93412930540]";4/10/2017 14:38:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000146169";4/10/2017 14:37:48;4/10/2017 00:00:00;83.00;7.83;908.00;605.00;27.00;19.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [1FD9886BBE389A8F]";23/6/2020 11:14:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000271577";8/11/2019 10:48:24;8/11/2019 00:00:00;90.00;7.44;911.00;615.00;27.00;28.00;128.00;94.00;10.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [3988F1647780CFC8]";4/10/2017 14:36:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000135209";4/10/2017 14:36:29;4/10/2017 00:00:00;83.00;7.83;906.00;600.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [40ECFDEA4E2DAE1B]";6/7/2020 13:52:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000147404";29/11/2017 14:17:48;17/12/2017 00:00:00;83.00;7.83;908.00;605.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [5D83243626681ADE]";13/7/2020 17:21:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000217528";2/5/2019 16:30:03;2/5/2019 00:00:00;83.00;7.73;890.00;595.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [674D5773C4409D35]";13/7/2020 16:29:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000212704";13/3/2019 16:01:21;13/3/2019 00:00:00;83.00;7.73;889.00;590.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [98EC8265BEB12453]";4/10/2017 14:36:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000148672";4/10/2017 14:36:29;4/10/2017 00:00:00;83.00;7.83;906.00;600.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [9A6F728ED3255C12]";13/7/2020 17:21:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000212695";2/5/2019 16:30:03;2/5/2019 00:00:00;83.00;7.73;890.00;595.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [9F4C33ABF9D55AA3]";23/6/2020 11:14:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000244943";8/11/2019 10:48:24;8/11/2019 00:00:00;90.00;7.44;911.00;615.00;27.00;28.00;128.00;94.00;10.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [ACB49DF25A4DB33C]";4/5/2020 14:53:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000226981";28/5/2019 13:04:27;28/5/2019 00:00:00;83.00;7.73;889.00;590.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [B0E137BE7C7B62A9]";13/7/2020 17:21:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000267552";2/5/2019 16:30:03;25/10/2019 00:00:00;83.00;7.73;890.00;595.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [C176AEF2EE164730]";4/5/2020 14:52:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000147693";11/8/2017 13:16:36;4/8/2017 00:00:00;83.00;7.83;906.00;600.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [D7503B0E525DA789]";13/7/2020 17:21:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000147404";2/5/2019 16:30:03;2/5/2019 00:00:00;83.00;7.73;890.00;595.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [E204C426D06D43FB]";4/10/2017 14:36:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000135402";4/10/2017 14:36:29;4/10/2017 00:00:00;83.00;7.83;906.00;600.00;27.00;13.00;140.00;120.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE VERTE [FCF249078B34A4F9]";13/7/2020 17:21:00;"Lucky Strike";"Verte";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000217529";2/5/2019 16:30:03;2/5/2019 00:00:00;83.00;7.73;890.00;595.00;27.00;20.00;135.00;115.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [09780DCD9BB2FC7A]";20/4/2020 11:16:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000272707";3/2/2020 09:31:55;3/2/2020 00:00:00;90.00;7.44;938.00;655.00;27.00;35.00;130.00;87.00;9.00;0.80;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [34A548A4B589EA20]";17/6/2020 18:47:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000280219";18/3/2020 10:36:51;18/3/2020 00:00:00;90.00;7.44;934.00;655.00;27.00;32.00;130.00;96.00;9.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [367CF7C7B26977AF]";17/6/2020 18:47:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000284746";18/3/2020 10:36:51;18/3/2020 00:00:00;90.00;7.44;934.00;655.00;27.00;32.00;130.00;96.00;9.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [606B2E88492326FF]";20/4/2020 11:16:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000282660";3/2/2020 09:31:55;20/4/2020 00:00:00;90.00;7.44;938.00;655.00;27.00;35.00;130.00;87.00;9.00;0.80;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [7FBF56059E8315B2]";17/6/2020 18:47:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000284690";18/3/2020 10:36:51;18/3/2020 00:00:00;90.00;7.44;934.00;655.00;27.00;32.00;130.00;96.00;9.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [9804FA035FF4BDB5]";17/6/2020 18:47:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000294237";18/3/2020 10:36:51;17/6/2020 00:00:00;90.00;7.44;934.00;655.00;27.00;32.00;130.00;96.00;9.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [998723E6E06A29E8]";20/4/2020 11:16:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000272708";3/2/2020 09:31:55;5/2/2020 00:00:00;90.00;7.44;938.00;655.00;27.00;35.00;130.00;87.00;9.00;0.80;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES [BA40FA6F3B09131B]";17/6/2020 18:47:00;"Lucky Strike";"X Series";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000280220";18/3/2020 10:36:51;18/3/2020 00:00:00;90.00;7.44;934.00;655.00;27.00;32.00;130.00;96.00;9.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [03C278A6108D43D7]";10/6/2020 11:04:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000272706";4/2/2020 13:15:43;4/2/2020 00:00:00;90.00;7.44;941.00;655.00;27.00;45.00;145.00;86.00;7.00;0.70;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [0ED27392E22AB7B1]";10/6/2020 11:04:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000276152";4/2/2020 13:15:43;2/3/2020 00:00:00;90.00;7.44;941.00;655.00;27.00;45.00;145.00;86.00;7.00;0.70;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [1C71804EE740E58C]";10/6/2020 11:04:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000292665";4/2/2020 13:15:43;10/6/2020 00:00:00;90.00;7.44;941.00;655.00;27.00;45.00;145.00;86.00;7.00;0.70;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [4E065766960ABC3F]";10/6/2020 11:04:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000276152";4/2/2020 13:15:43;2/3/2020 00:00:00;90.00;7.44;941.00;655.00;27.00;45.00;145.00;86.00;7.00;0.70;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [60196E6061366E42]";10/6/2020 11:04:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000281369";4/2/2020 13:15:43;7/4/2020 00:00:00;90.00;7.44;941.00;655.00;27.00;45.00;145.00;86.00;7.00;0.70;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [85F3A84087354170]";10/6/2020 11:04:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000292665";4/2/2020 13:15:43;10/6/2020 00:00:00;90.00;7.44;941.00;655.00;27.00;45.00;145.00;86.00;7.00;0.70;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [D1E69884C11B04A7]";17/6/2020 18:47:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000280218";18/3/2020 16:02:40;18/3/2020 00:00:00;90.00;7.44;940.00;655.00;27.00;42.00;130.00;95.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [D49A31964CC3E1F9]";17/6/2020 18:47:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000284747";18/3/2020 16:02:40;18/3/2020 00:00:00;90.00;7.44;940.00;655.00;27.00;42.00;130.00;95.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"LUCKY STRIKE X SERIES CLAIR [F7266ECFDBADDB80]";17/6/2020 18:47:00;"Lucky Strike";"X Series Clair";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"100000294236";18/3/2020 16:02:40;17/6/2020 00:00:00;90.00;7.44;940.00;655.00;27.00;42.00;130.00;95.00;7.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"MADEMOISELLE LA BLANCHE  [EA6948D52FE70C05]";24/8/2020 11:59:00;"MADEMOISELLE LA BLANCHE";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"50050893";15/11/2016 16:25:23;1/1/2016 00:00:00;97.00;5.40;548.00;392.00;29.00;85.00;147.00;100.00;3.00;0.30;2.00
"FR";"Produit du tabac";"Cigarette";"MADEMOISELLE LA BLEUE  [57761090C30C3B0D]";31/8/2020 11:29:00;"MADEMOISELLE LA BLEUE";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"50050894";15/11/2016 16:25:22;1/1/2000 00:00:00;97.00;5.40;548.00;392.00;29.00;75.00;155.00;110.00;5.00;0.40;5.00
"FR";"Produit du tabac";"Cigarette";"MADEMOISELLE LA BLEUE  [769C21EEDB69C205]";31/8/2020 11:29:00;"MADEMOISELLE LA BLEUE";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"50051777";15/11/2016 16:25:22;1/3/2020 00:00:00;97.00;5.40;548.00;392.00;29.00;75.00;155.00;110.00;5.00;0.40;5.00
"FR";"Produit du tabac";"Cigarette";"MADEMOISELLE LA ROUGE  [B0669B23DA43519A]";31/8/2020 11:29:00;"MADEMOISELLE LA ROUGE";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"50051776";15/11/2016 16:25:21;1/3/2020 00:00:00;97.00;5.40;557.00;402.00;29.00;70.00;186.00;135.00;7.00;0.50;6.00
"FR";"Produit du tabac";"Cigarette";"MADEMOISELLE LA ROUGE DOM  [222D600EFC7A77F6]";31/8/2020 11:29:00;"MADEMOISELLE LA ROUGE DOM";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"50051133";15/11/2016 16:25:21;16/5/2019 00:00:00;97.00;5.40;557.00;402.00;29.00;70.00;186.00;135.00;7.00;0.50;6.00
"FR";"Produit du tabac";"Cigarette";"MADEMOISELLE LA ROUGISSIME  [0FBF96F19C55E5BD]";31/8/2020 11:29:00;"MADEMOISELLE LA ROUGISSIME";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"50050892";15/11/2016 16:25:21;1/1/2000 00:00:00;97.00;5.40;557.00;402.00;29.00;70.00;186.00;135.00;7.00;0.50;6.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO (RED) DUTY FREE - HARD PACK - 20 CIGARETTES [7B7D890E77EDEC91]";22/9/2020 09:07:00;"Marlboro (Red)";"Duty Free - Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.040527";27/3/2019 10:48:34;1/4/2019 00:00:00;83.00;7.80;805.00;600.00;21.00;22.00;59.00;95.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD 100S 100S HARD PACK - 20 CIGARETTES [29E9588171F87851]";27/3/2020 19:09:00;"Marlboro Gold 100s";"100s Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.014438";21/2/2018 11:52:32;20/11/2016 00:00:00;97.50;7.80;951.70;697.00;27.00;34.00;66.00;90.00;9.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD 100S 100S HARD PACK - 20 CIGARETTES [626431740260D975]";27/3/2020 19:14:00;"Marlboro Gold 100s";"100s Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.006574";10/11/2016 17:49:26;20/5/2016 00:00:00;97.50;7.80;951.70;697.00;27.00;34.00;66.00;90.00;9.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD COLLECTION HARD PACK - 25 CIGARETTES [4D944D5DEA3ACCEB]";27/3/2020 19:14:00;"Marlboro Gold Collection";"Hard pack - 25 cigarettes";"filtre";25.00;"Boîte à couvercle basculant";"-";"POM.066625";1/11/2018 09:45:25;22/7/2019 00:00:00;83.00;7.80;827.00;554.00;27.00;36.00;57.00;75.00;8.00;0.50;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD COLLECTION HARD PACK - 30 CIGARETTES [375DF7BBBD9DE886]";27/3/2020 19:14:00;"Marlboro Gold Collection";"Hard pack - 30 cigarettes";"filtre";30.00;"Boîte à couvercle basculant";"-";"POM.058470";1/11/2018 09:45:25;21/11/2018 00:00:00;83.00;7.80;827.00;554.00;27.00;36.00;57.00;75.00;8.00;0.50;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD DUTY FREE - 100S HARD PACK - 20 CIGARETTES [F393159856A5B7E2]";22/9/2020 09:12:00;"Marlboro Gold";"Duty Free - 100s Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.039697";27/3/2019 10:49:07;1/4/2019 00:00:00;97.50;7.80;970.80;689.00;27.00;34.00;57.00;80.00;9.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD DUTY FREE - HARD PACK - 20 CIGARETTES [1233B9A8C329A006]";22/9/2020 09:05:00;"Marlboro Gold";"Duty Free - Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.040477";27/3/2019 10:49:04;1/4/2019 00:00:00;83.00;7.80;818.40;547.00;27.00;26.00;57.00;88.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD HARD PACK - 20 CIGARETTES [0B58B531C99F18D9]";27/3/2020 19:09:00;"Marlboro Gold";"Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.014489";21/2/2018 11:50:42;20/11/2016 00:00:00;83.00;7.80;816.40;576.00;27.00;36.00;76.00;84.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD HARD PACK - 20 CIGARETTES [B950B28C9C7110AB]";27/3/2020 19:15:00;"Marlboro Gold";"Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.006568";10/11/2016 17:58:41;20/5/2016 00:00:00;83.00;7.80;804.60;554.00;27.00;31.00;72.00;87.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD SLIMS 100S HARD PACK - 20 CIGARETTES [D6FB3678D5CAA5E6]";27/3/2020 19:15:00;"Marlboro Gold Slims";"100s Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.025271";10/11/2016 17:41:28;20/5/2016 00:00:00;97.00;5.40;529.60;378.00;27.00;50.00;98.00;118.00;7.00;0.60;6.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO GOLD XL HARD PACK - 25 CIGARETTES [F1FB79DA56483C0C]";27/3/2020 19:09:00;"Marlboro Gold XL";"Hard pack - 25 cigarettes";"filtre";25.00;"Boîte à couvercle basculant";"-";"POM.048105";21/2/2018 11:49:32;20/11/2016 00:00:00;83.00;7.80;804.60;554.00;27.00;31.00;72.00;87.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO MIX HARD PACK - 20 CIGARETTES [92D3D8B3B66C79AD]";27/3/2020 19:11:00;"Marlboro Mix";"Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.006693";10/11/2016 17:50:41;20/5/2016 00:00:00;83.00;7.80;826.00;553.00;27.00;35.00;57.00;70.00;9.00;0.70;9.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO RED 100S 100S HARD PACK - 20 CIGARETTES [8F0999B24E931C8C]";27/3/2020 19:12:00;"Marlboro Red 100s";"100s Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.014437";21/2/2018 12:00:42;20/11/2016 00:00:00;97.50;7.80;953.30;696.00;27.00;38.00;72.00;85.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO RED 100S 100S HARD PACK - 20 CIGARETTES [AE5583007675B6E8]";27/3/2020 19:10:00;"Marlboro Red 100s";"100s Hard pack - 20 cigarettes";"filtre";20.00;"Boîte à couvercle basculant";"-";"POM.006570";10/11/2016 17:41:10;20/5/2016 00:00:00;97.50;7.80;953.30;696.00;27.00;38.00;72.00;85.00;10.00;0.70;10.00
"FR";"Produit du tabac";"Cigarette";"MARLBORO RED COLLECTION HARD PACK - 25 CIGARETTES [D4CD9D2A9BE2E73F]";27/3/2020 19:08:00;"Marlboro Red Collection";"Hard pack - 25 cigarettes";"filtre";25.00;"Boîte à couvercle basculant";"-";"POM.066622";1/11/2018 09:24:55;22/7/2019 00:00:00;83.00;7.80;823.50;617.00;21.00;38.00;56.00;74.00;10.00;0.70;10.00
