Marché_National_Produit,Catégorie_Produit,Type_Produit,Code_Référence,Date_Dernière_Mise_A_Jour_Du_Dossier,Nom_Marque_Produit,Nom_Sous-type_Marque_Produit,Filtre_Produit,Unités_Conditionnement_Produit,Poids_NET_Conditionnement_Produit,Type_Conditionnement_Produit,Type_Numéro_Produit,Numéro_Produit,Date_Notification,Date_Lancement_Produit,Longueur_Produit,Diamètre_Produit,Poids_Produit,Poids_Tabac_Produit,Longueur_Filtre_Produit,Teneur_Totale_Nicotine_Tabac_Rouler_Pipe,Teneur_Nicotine_Base_Tabac_Rouler_Pipe,Teneur_Nicotine_Sans_Combusion,Teneur_Nicotine_Base_Sans_Combusion,pH_Sans_Combusion,Humidité_Sans_Combustion
FR,Produit du tabac,Cigare,H.UPMANN HALF CORONA [D8C2AD5CAEB1DEFE],18/4/2017 17:28:00,H.UPMANN,HALF CORONA,sans filtre,500,NA,Boîte en métal à couvercle basculant,SKU,10.7148.11.1880,4/1/2017 15:14:39,1/1/2015 00:00:00,90,17.46,711000,7109.30,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN HUMIDOR REPLICA ANTIGUA - 2014 (CDH) [AECCD24D2388173A],18/4/2017 17:27:00,H.UPMANN,HUMIDOR REPLICA ANTIGUA - 2014 (CDH),sans filtre,5000,NA,Boîte pliante à couvercle basculant,SKU,12.9180.11.1080,4/1/2017 15:14:39,1/1/2015 00:00:00,180,23.02,1857000,18568.10,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 50 [14F9E978B881E2D0],18/4/2017 17:32:00,H.UPMANN,MAGNUM 50,sans filtre,2500,NA,Boîte à glissière,SKU,10.9113.11.0550,4/1/2017 15:14:39,1/1/2015 00:00:00,160,19.84,1505000,15048.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 50 [5AA047BB38AD164D],18/4/2017 17:32:00,H.UPMANN,MAGNUM 50,sans filtre,300,NA,Boîte avec couvercle coulissant,SKU,10.9113.11.0780,4/1/2017 15:14:39,1/1/2015 00:00:00,160,19.84,1505000,15048.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 50 [B603D7DD11996259],18/4/2017 17:32:00,H.UPMANN,MAGNUM 50,sans filtre,5000,NA,Boîte à glissière,SKU,10.9113.11.0560,4/1/2017 15:14:39,1/1/2015 00:00:00,160,19.84,1505000,15048.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 54 [164EC9040E0F9E78],18/4/2017 17:31:00,H.UPMANN,MAGNUM 54,sans filtre,2500,NA,Boîte à glissière,SKU,10.8197.11.0550,4/1/2017 15:14:39,1/9/2016 00:00:00,120,21.43,1269000,12688.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 54 [32251B5EAA24C3C0],18/4/2017 17:31:00,H.UPMANN,MAGNUM 54,sans filtre,1000,NA,Boîte à glissière,SKU,10.8197.11.2400,4/1/2017 15:14:39,1/9/2016 00:00:00,120,21.43,1269000,12688.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 54 [D519CD8941549209],18/4/2017 17:31:00,H.UPMANN,MAGNUM 54,sans filtre,300,NA,Boîte avec couvercle coulissant,SKU,10.8197.11.0780,4/1/2017 15:14:39,1/9/2016 00:00:00,120,21.43,1269000,12688.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAGNUM 56-2015 [4137309109C13820],18/4/2017 17:31:00,H.UPMANN,MAGNUM 56-2015,sans filtre,2500,NA,Boîte à glissière,SKU,11.9185.11.0550,4/1/2017 15:14:39,1/1/2015 00:00:00,150,22.23,1701000,17008.30,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN MAJESTIC [70BEBE1063469581],18/4/2017 17:32:00,H.UPMANN,MAJESTIC,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.7021.11.0191,4/1/2017 15:14:39,1/1/2015 00:00:00,140,15.88,811000,8109.20,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN PROPIOS - 2018 [5540C6CCB842709A],3/5/2018 10:10:00,H.UPMANN,PROPIOS - 2018,sans filtre,2500,NA,Boîte pliante à couvercle basculant,SKU,11.7170.11.1060,3/5/2018 10:10:15,1/9/2018 00:00:00,120,18.25,957000,9569.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN REGALIAS [D02DD664A6595478],18/4/2017 17:30:00,H.UPMANN,REGALIAS,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.7070.11.0192,4/1/2017 15:14:39,1/1/2015 00:00:00,129,16.67,846000,8459.20,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,H.UPMANN SIR WINSTON - 2017 [60FAFA2003A77B8E],20/4/2017 11:49:00,H.UPMANN,SIR WINSTON - 2017,sans filtre,300,NA,Boîte pliante à couvercle basculant,SKU,14.9047.11.1870,20/4/2017 11:49:11,1/9/2017 00:00:00,178,18.65,1507000,15068.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HEISENBERG ROBUSTO [6B1D6D7C1F636627],11/5/2017 18:12:00,Heisenberg,Robusto,sans filtre,1000,180,Boîte à couvercle basculant,-,01244-16-31105,28/11/2016 15:14:57,1/12/2016 00:00:00,101.6,25.79,1801000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HEMINGWAY SHORT STORY [4AC130BEC6D43AD2],27/2/2020 14:16:00,Hemingway,Short Story,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,AF800,18/11/2016 11:36:49,26/5/2000 00:00:00,102,19,793700,7919.24,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HENRI WINTERMANS CORONA 05 [167F2ABE1EBBF6FA],17/1/2020 09:19:00,Henri Wintermans,Corona 05,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,32403698,21/11/2016 14:59:18,1/8/2019 00:00:00,116,17,660000,6583.46,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HENRI WINTERMANS HALF CORONA 05 [3D400487A948900D],13/2/2020 15:25:00,Henri Wintermans,Half Corona 05,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,32403667,9/7/2019 08:53:05,1/8/2019 00:00:00,105,13.5,365000,3457.18,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HIRAM AND SOLOMON ENTERED APPRENTICE ROBUSTO [DA475CC7FA31F564],3/4/2019 14:35:00,Hiram and Solomon,Entered Apprentice Robusto,sans filtre,2000,NA,Boîte à glissière,-,001144,3/4/2019 14:35:27,1/5/2017 00:00:00,127,2.06,1304000,12844.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HIRAM AND SOLOMON FELLOW CRAFT TORO [67454A02B64CB0C9],3/4/2019 14:35:00,Hiram and Solomon,Fellow Craft Toro,sans filtre,2000,NA,Boîte à glissière,-,001149,3/4/2019 14:35:27,1/5/2017 00:00:00,152.4,2.06,1587000,15632.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HIRAM AND SOLOMON MASTER MASON GRAN TORO [ABAD65C34C985499],3/4/2019 14:35:00,Hiram and Solomon,Master Mason Gran Toro,sans filtre,2000,NA,Boîte à glissière,-,001157,3/4/2019 14:35:27,1/5/2017 00:00:00,152.4,2.38,2097000,20655.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [0305A2447CFC3D69],11/8/2020 18:59:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 8,24/10/2018 23:48:39,3/10/2011 00:00:00,95,21,1200000,12000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [1793ABE727804B63],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 3,24/10/2018 23:48:39,3/10/2011 00:00:00,140,21,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [1BF44BEA026792EA],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 5,18/11/2016 16:09:37,3/10/2011 00:00:00,121,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [1CCF2C4CC603565C],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 0,18/11/2016 16:09:39,3/10/2011 00:00:00,178,25,3000000,30000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [2023CDB03665C354],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO HERITAGE 1,24/10/2018 23:48:39,1/7/2019 00:00:00,123,24,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [2F7F06BF502C9394],18/11/2016 22:58:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO SLED,18/11/2016 19:50:37,1/3/2015 00:00:00,133,26,2800000,28000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [320350BAE7215066],24/9/2020 00:29:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 6,24/10/2018 23:48:39,3/10/2011 00:00:00,102,26,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [4040E387A236B77A],18/11/2016 19:15:00,HORACIO,NA,sans filtre,1200,NA,"Boîte à couvercle supérieur rabattable, bord droit",-,HORACIO BOLOSOS,18/11/2016 16:39:54,1/3/2015 00:00:00,140,25,2400000,24000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [496B15EB949C1D25],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 1,24/10/2018 23:48:39,3/10/2011 00:00:00,153,24,2300000,23000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [4D3C4D570DEF929B],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 1,18/11/2016 16:09:38,3/10/2011 00:00:00,153,24,2300000,23000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [50AE8B124AEFCDBF],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 0,24/10/2018 23:48:39,3/10/2011 00:00:00,178,25,3000000,30000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [510531007EAD19C0],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO COLOSSO,18/11/2016 16:19:24,1/3/2015 00:00:00,140,24,2200000,22000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [573475EB33A21EFF],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 5,24/10/2018 23:48:39,3/10/2011 00:00:00,121,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [57FD7BC61A2B2565],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 1,24/10/2018 23:48:39,3/10/2011 00:00:00,153,24,2300000,23000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [58FB7F7061F04773],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO XXL,24/10/2018 23:48:39,1/3/2015 00:00:00,178,28,3400000,34000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [6809907EC482DA7E],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO HERITAGE 6,24/10/2018 23:48:39,1/7/2019 00:00:00,121,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [69BE08E3EAFC8A66],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 5,18/11/2016 16:09:37,3/10/2011 00:00:00,121,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [6AD8EF6913672336],18/11/2016 19:15:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO XXL,18/11/2016 16:39:54,1/3/2015 00:00:00,178,28,3400000,34000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [6AFC173E76C1150B],30/3/2017 17:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 2,18/11/2016 16:09:38,3/10/2011 00:00:00,164,21,2400000,24000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [706AA9C8606DEDAA],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 6,18/11/2016 16:09:37,3/10/2011 00:00:00,102,26,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [77CE7803626BE890],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 5,24/10/2018 23:48:39,3/10/2011 00:00:00,121,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [7E43F3869A0897BD],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO XL,24/10/2018 23:48:39,1/3/2015 00:00:00,127,24,2000000,20000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [82E292476C512051],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 2,24/10/2018 23:48:39,3/10/2011 00:00:00,164,21,2400000,24000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [85D28E66BA06667F],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 0,18/11/2016 16:09:39,3/10/2011 00:00:00,178,25,3000000,30000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [898201F714522AB1],24/9/2020 00:29:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 6,24/10/2018 23:48:39,3/10/2018 00:00:00,102,26,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [8A23820C1AB48F32],18/11/2016 18:21:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 3,18/11/2016 16:09:38,3/10/2011 00:00:00,140,21,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [93562ADE3369E1C1],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO JACQUES CHANCEL,18/11/2016 16:19:24,1/3/2015 00:00:00,127,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [97515DDB22F9F65F],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO SLED,24/10/2018 23:48:39,1/3/2015 00:00:00,133,26,2800000,28000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [9ABDE1ECDD0A861F],4/4/2017 16:38:00,HORACIO,NA,sans filtre,800,NA,Fagot,-,ESTELI CLUB 5,18/11/2016 16:19:24,3/10/2011 00:00:00,127,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [9B837E04F3882459],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 4,24/10/2018 23:48:39,3/10/2011 00:00:00,114,25,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [AB835B142A90C273],15/7/2020 01:43:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 0,24/10/2018 23:48:39,3/10/2011 00:00:00,178,25,3000000,30000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [AFEB79D291611723],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 8,18/11/2016 16:09:37,3/10/2011 00:00:00,95,21,1200000,12000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [BCE383076E615EA2],4/4/2017 16:38:00,HORACIO,NA,sans filtre,800,NA,Fagot,-,ESTELI CLUB 3,18/11/2016 16:19:24,3/10/2011 00:00:00,140,24,2200000,22000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [C5C567FC72AC2C19],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 6,18/11/2016 16:09:37,3/10/2011 00:00:00,102,26,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [D2067D65928476D6],18/11/2016 19:15:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO XL,18/11/2016 16:39:55,1/3/2015 00:00:00,127,24,2000000,20000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [D387DCA69BCDD200],30/3/2017 17:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 4,18/11/2016 16:09:38,3/10/2011 00:00:00,114,25,1800000,18000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [DF9C4E7B03BF50BF],28/7/2020 00:20:00,HORACIO,NA,sans filtre,1200,NA,"Boîte à couvercle supérieur rabattable, bord droit",-,HORACIO BOLOSOS,24/10/2018 23:48:39,1/3/2015 00:00:00,140,25,2400000,24000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [E58577E591134544],24/9/2020 00:29:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO COLOSSO,24/10/2018 23:48:39,1/3/2015 00:00:00,140,24,2200000,22000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [E7D9484BE0D3D371],11/8/2020 18:59:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 8,24/10/2018 23:48:39,3/10/2011 00:00:00,95,21,1200000,12000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [E87602E3DBBCC412],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO 1,18/11/2016 16:09:38,3/10/2011 00:00:00,153,24,2300000,23000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [F1C6868708071250],4/4/2017 16:38:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO MADURO 8,18/11/2016 16:09:37,3/10/2011 00:00:00,95,21,1200000,12000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [FA762BD09496AC43],24/9/2020 00:29:00,HORACIO,NA,sans filtre,1500,NA,"Boîte à couvercle supérieur rabattable, bord arrondi",-,HORACIO JACQUES CHANCEL,24/10/2018 23:48:39,1/3/2015 00:00:00,127,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HORACIO  [FC57990BAFB41B5D],4/4/2017 16:38:00,HORACIO,NA,sans filtre,800,NA,Fagot,-,ESTELI CLUB 1,18/11/2016 16:19:24,3/10/2011 00:00:00,152,21,1600000,16000.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY DOUBLE CORONAS [296A17FAF696EC70],18/4/2017 17:29:00,HOYO DE MONTERREY,DOUBLE CORONAS,sans filtre,5000,NA,Boîte à glissière,SKU,10.9073.12.0560,4/1/2017 15:14:39,1/1/2015 00:00:00,194,19.45,1786000,17858.20,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY DOUBLE CORONAS [37E5D5581EF11260],18/4/2017 17:29:00,HOYO DE MONTERREY,DOUBLE CORONAS,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.9073.12.0190,4/1/2017 15:14:39,1/1/2015 00:00:00,194,19.45,1786000,17858.20,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY ELEGANTES (CDH) [692D23B8EFECACB2],18/4/2017 17:26:00,HOYO DE MONTERREY,ELEGANTES (CDH),sans filtre,1000,NA,Boîte à glissière,SKU,10.8085.12.0537,4/1/2017 15:14:39,1/9/2016 00:00:00,158,18.65,1079000,10788.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY EPICURE ESPECIAL [3481C93B36D93F1E],18/4/2017 17:28:00,HOYO DE MONTERREY,EPICURE ESPECIAL,sans filtre,1000,NA,Boîte à glissière,SKU,10.8041.12.1740,4/1/2017 15:14:39,1/1/2015 00:00:00,141,19.84,1330000,13298.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY EPICURE ESPECIAL [8499FAB1E2DA7836],18/4/2017 17:28:00,HOYO DE MONTERREY,EPICURE ESPECIAL,sans filtre,300,NA,Boîte avec couvercle coulissant,SKU,10.8041.12.0780,4/1/2017 15:14:39,1/1/2015 00:00:00,141,19.84,1330000,13298.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY EPICURE ESPECIAL [8B8117C662A4CFC8],18/4/2017 17:28:00,HOYO DE MONTERREY,EPICURE ESPECIAL,sans filtre,5000,NA,Boîte à glissière,SKU,10.8041.12.0560,4/1/2017 15:14:39,1/1/2015 00:00:00,141,19.84,1330000,13298.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY EPICURE ESPECIAL [9712BFE59AE730A4],18/4/2017 17:28:00,HOYO DE MONTERREY,EPICURE ESPECIAL,sans filtre,2500,NA,Boîte à glissière,SKU,10.8041.12.0550,4/1/2017 15:14:39,1/1/2015 00:00:00,141,19.84,1330000,13298.70,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY EPICURE N°2 RESERVA COSECHA 2012 [A1413C7DAAC631BA],18/4/2017 17:31:00,HOYO DE MONTERREY,EPICURE N°2 RESERVA COSECHA 2012,sans filtre,2000,NA,Boîte pliante à couvercle basculant,SKU,13.9078.12.1050,4/1/2017 15:14:39,1/1/2015 00:00:00,124,19.84,1166000,11658.80,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DE RIO SECO [191580759DC8DF6E],3/5/2018 10:10:00,HOYO DE MONTERREY,LE HOYO DE RIO SECO,sans filtre,1000,NA,Boîte à glissière,SKU,10.9208.12.2400,3/5/2018 10:10:15,1/9/2018 00:00:00,140,22.22,1528700,15285.60,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DE RIO SECO [456BBF8CBF9A8FB0],3/5/2018 10:10:00,HOYO DE MONTERREY,LE HOYO DE RIO SECO,sans filtre,300,NA,Boîte avec couvercle coulissant,SKU,10.9208.12.0780,3/5/2018 10:10:15,1/9/2018 00:00:00,140,22.22,1528700,15285.60,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DE RIO SECO [FBF2C33349037901],3/5/2018 10:10:00,HOYO DE MONTERREY,LE HOYO DE RIO SECO,sans filtre,2500,NA,Boîte à glissière,SKU,10.9208.12.0550,3/5/2018 10:10:15,1/9/2018 00:00:00,140,22.22,1528700,15285.60,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DE SAN JUAN [1889128C739ED15D],18/4/2017 17:26:00,HOYO DE MONTERREY,LE HOYO DE SAN JUAN,sans filtre,2500,NA,Boîte à glissière,SKU,10.9133.12.0550,4/1/2017 15:14:39,1/1/2015 00:00:00,150,21.43,1523000,15228.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DE SAN JUAN [5C7387AB62F6E73B],18/4/2017 17:26:00,HOYO DE MONTERREY,LE HOYO DE SAN JUAN,sans filtre,300,NA,Boîte avec couvercle coulissant,SKU,10.9133.12.0780,4/1/2017 15:14:39,1/1/2015 00:00:00,150,21.43,1523000,15228.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DE SAN JUAN [6D67A96CAA25F487],18/4/2017 17:26:00,HOYO DE MONTERREY,LE HOYO DE SAN JUAN,sans filtre,1000,NA,Boîte à glissière,SKU,10.9133.12.2400,4/1/2017 15:14:39,1/1/2015 00:00:00,150,21.43,1523000,15228.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,HOYO DE MONTERREY LE HOYO DU DEPUTE [2C0892FEC509B98B],18/4/2017 17:28:00,HOYO DE MONTERREY,LE HOYO DU DEPUTE,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,10.7087.12.0860,4/1/2017 15:14:39,1/1/2015 00:00:00,110,15.08,580000,5799.40,NA,NA,NA,NA,NA,NA,NA
